TransactionID,risk_score
2987635,0.029532028098403322
2987637,0.08314093483704378
2987638,0.07220032660542126
2987639,0.02843855732887119
2987641,0.08201049846344376
2987643,0.04050636711041055
2987648,0.021076576016761397
2987653,0.028693771985863342
2987660,0.028594856236852248
2987664,0.06611225148641678
2987666,0.02913400228377169
2987668,0.061836811449429326
2987672,0.02841245588470047
2987681,0.03954637194877762
2987683,0.042789096633875146
2987686,0.14483187006943432
2987689,0.017144393874583462
2987692,0.02853053629844775
2987693,0.04173152915660957
2987694,0.043773753849311835
2987696,0.03140230442814497
2987698,0.03787546688181965
2987710,0.04734310650342314
2987712,0.023468875140227947
2987718,0.0177049694233646
2987724,0.020685493227418902
2987726,0.01770621597279802
2987730,0.02674776146451195
2987732,0.02003302098688764
2987733,0.01704402972799498
2987739,0.10933063278837912
2987741,0.021564934231448073
2987743,0.021657829566167967
2987746,0.029824165203922462
2987747,0.15939051761236647
2987748,0.01640275355473768
2987750,0.05448563257195853
2987751,0.019256480676713837
2987752,0.029220463676222875
2987754,0.022505908270549276
2987758,0.07842353961228163
2987763,0.022361600989969182
2987766,0.02860587796828015
2987768,0.03810565563537272
2987769,0.030853962183695655
2987771,0.017763129516777932
2987774,0.021472804916577815
2987777,0.030356576038503138
2987779,0.12032302043444305
2987780,0.4802394390775819
2987781,0.6305654962704778
2987785,0.03216778722804542
2987788,0.0433730708376231
2987789,0.02750382340944205
2987790,0.01675281427751703
2987791,0.18313841204674028
2987792,0.02840706546776588
2987795,0.02959519212455162
2987796,0.03189834352125
2987800,0.028447636686557577
2987804,0.027170341315085
2987815,0.03016939719198798
2987819,0.033661668034194396
2987820,0.05389507144078886
2987821,0.01955786819332262
2987825,0.030777496204527015
2987828,0.09948455711824213
2987829,0.03209305314391128
2987831,0.07157080139301338
2987834,0.03269736584790876
2987837,0.06509321025826847
2987838,0.03023313637135282
2987839,0.03469653565823478
2987844,0.030583667736573162
2987847,0.020022290151464804
2987848,0.05313898235064274
2987849,0.06793420613220279
2987850,0.016873788177699488
2987853,0.03354827765185682
2987854,0.02843010318810104
2987855,0.01785873890265427
2987857,0.02992573686135337
2987862,0.016944104993078326
2987868,0.026951834971800058
2987869,0.07785842281621168
2987872,0.040532469499150216
2987873,0.017019696315502014
2987885,0.029933269163662346
2987886,0.04025397075798305
2987887,0.029243445862335335
2987893,0.028910146534580416
2987895,0.07892520232301722
2987900,0.22631330470431824
2987901,0.02934374288689285
2987907,0.017824228442961474
2987912,0.052401060143448086
2987917,0.0591514467640419
2987926,0.08228779369088174
2987928,0.12826305174205957
2987929,0.05989491890739206
2987938,0.021151183775143183
2987951,0.030187187070872548
2987957,0.029246480299555996
2987964,0.11951934909198143
2987965,0.018010324267653734
2987968,0.030499976700935644
2987969,0.07646386736356434
2987972,0.07875010965436688
2987989,0.08622193134333787
2988008,0.028695766845951588
2988015,0.01754795172055657
2988018,0.04388090113553049
2988021,0.05628567620099358
2988028,0.0784956343279758
2988033,0.02688727582488815
2988038,0.017805963111926438
2988062,0.08165235397715452
2988064,0.32193301074265546
2988080,0.01669664676046694
2988083,0.029557792952266397
2988093,0.0492184103887062
2988140,0.018591084746254143
2988166,0.02184285546836169
2988170,0.01790472501124305
2988171,0.016967522121975557
2988177,0.028693771985863342
2988182,0.020436027931253695
2988192,0.036355609065298215
2988204,0.020685275302805416
2988209,0.031705762856981165
2988211,0.03425159804128465
2988221,0.03603472940957287
2988227,0.06267393374263962
2988246,0.021271393503102143
2988257,0.035547068829730785
2988267,0.041369576532549246
2988304,0.03879809949372903
2988308,0.030853146508292656
2988311,0.03993795332452744
2988312,0.020367115398680954
2988325,0.055462451129155384
2988339,0.043140504323775836
2988340,0.04543986381973103
2988342,0.03161371148608589
2988356,0.06324358002828205
2988368,0.020083511718516422
2988370,0.016898942873902072
2988378,0.044048599154989654
2988380,0.019866724118288184
2988389,0.06337532674160463
2988393,0.10758616695989115
2988396,0.021331122464033552
2988409,0.02489019612642653
2988431,0.02164408517407184
2988448,0.020970262315021262
2988449,0.018070601370800618
2988451,0.017065861347461776
2988469,0.020469325297608393
2988475,0.01995415002245887
2988484,0.01771080136978267
2988495,0.027799562491695014
2988512,0.016790856839850897
2988513,0.021414057539227063
2988535,0.019532034345358332
2988549,0.030335488424921415
2988565,0.020582015387383485
2988567,0.020636639936642078
2988568,0.035110845417015174
2988610,0.017785435539910396
2988621,0.020652109835829408
2988622,0.01774093250351594
2988623,0.02962370305098807
2988655,0.030826877705248314
2988663,0.020425753247171653
2988667,0.045967448232304545
2988672,0.04729896438270492
2988678,0.06508669023956146
2988686,0.02740759174641698
2988688,0.06040791359831647
2988690,0.01789747434439287
2988696,0.017904015496744228
2988698,0.07448636644353394
2988701,0.02036947976854826
2988702,0.3464791086958131
2988705,0.023121329339388076
2988706,0.3127684852516053
2988710,0.06032031352610225
2988713,0.02148781703431597
2988714,0.01694887676559202
2988717,0.021815615960341955
2988719,0.017817687290610118
2988722,0.02081055197701408
2988737,0.02797112370135156
2988740,0.04107245994261114
2988745,0.020681267701054634
2988746,0.1634670599518911
2988749,0.03384475140099854
2988752,0.05290153472030989
2988754,0.031878017005603304
2988755,0.15316974831981983
2988760,0.047870383237929574
2988763,0.06838964620449746
2988768,0.020344767238641835
2988769,0.02071914234554793
2988778,0.13585414471458374
2988783,0.017038608410989337
2988800,0.016646316941719287
2988804,0.016834479191788675
2988812,0.027795420153977707
2988813,0.017901236171512888
2988823,0.0566861800859876
2988824,0.019339831113460527
2988832,0.05492787403208982
2988844,0.07059000120594489
2988855,0.02184853134929893
2988863,0.01667417180130317
2988869,0.049189620299486654
2988875,0.052596869868249234
2988880,0.04247052450092636
2988886,0.027083832440972927
2988889,0.01684057072513111
2988893,0.016897832670251935
2988894,0.029634915894232835
2988902,0.017062730760855634
2988905,0.017051959090090125
2988922,0.017888620841051316
2988930,0.0469371017344488
2988933,0.01691321890178117
2988935,0.019454708493784455
2988938,0.03000766834769976
2988940,0.018095777319072963
2988950,0.0380811066519819
2988953,0.028781925891804252
2988965,0.04599969463506108
2988967,0.01779526985598624
2988983,0.037407911922778134
2988991,0.04203533419377245
2988994,0.050489937700082824
2988997,0.04071777084131857
2989000,0.2538687236498484
2989002,0.02833504995935425
2989003,0.017153191456374096
2989027,0.04226199938724247
2989029,0.019810005651116767
2989039,0.028759506025316427
2989055,0.028831263274038194
2989066,0.04609475584344782
2989067,0.016638532048183666
2989070,0.020381609845934023
2989091,0.016871369437796026
2989095,0.018608933363492664
2989097,0.01714909910643446
2989098,0.023267377213159756
2989102,0.023092456758078198
2989106,0.01882385087461015
2989109,0.051794765635919726
2989116,0.837086522817955
2989124,0.08106913741975118
2989127,0.030615066456496733
2989128,0.01783841433574673
2989129,0.016716829287008007
2989151,0.01673880009539111
2989164,0.017740964980583793
2989168,0.030685387427534967
2989169,0.016965724243051948
2989174,0.029264315846298093
2989178,0.017059038966109018
2989189,0.040542932526594945
2989194,0.017092647709034105
2989201,0.046428572795322906
2989202,0.036463047518287245
2989213,0.07678224242397673
2989225,0.03154910193666655
2989249,0.030946567369098944
2989260,0.049940930861479764
2989263,0.040766560304741885
2989271,0.021029773154214827
2989280,0.01936491391945879
2989290,0.020549270066377988
2989291,0.06462927039693091
2989292,0.019483563956883193
2989294,0.022595026138219575
2989300,0.016887471626101123
2989303,0.020880431694602405
2989310,0.017863969077350668
2989316,0.10195659881849671
2989318,0.021622007154519566
2989320,0.02044557265418828
2989328,0.019884620981001012
2989339,0.028836353218517283
2989340,0.020465378725507168
2989347,0.02951829662430134
2989349,0.04419784919705931
2989361,0.019340471715453965
2989363,0.027203253685964646
2989374,0.018837187070183444
2989376,0.03037412782109756
2989378,0.1286377423463638
2989379,0.017082227512046494
2989380,0.020726137429252795
2989386,0.017368057646748515
2989407,0.02080326838403871
2989413,0.040822671276732204
2989433,0.052710707868798466
2989434,0.0551093393617367
2989438,0.01784839344201082
2989440,0.029021579795220135
2989449,0.03301398914978018
2989451,0.13959768497967942
2989459,0.05470776500852103
2989465,0.03017516057260711
2989468,0.019840422977406305
2989473,0.03206015889914475
2989481,0.021732809450856302
2989491,0.10538171837915593
2989496,0.07090348821074809
2989498,0.06159977160215343
2989500,0.05407854418569368
2989502,0.047967845950613215
2989503,0.01781964381209076
2989505,0.04317485232003998
2989507,0.04251407851914155
2989512,0.044949100915196764
2989519,0.044745019282543694
2989522,0.0196943799828591
2989524,0.054745019282543696
2989530,0.018384110871536265
2989540,0.020415011213319657
2989551,0.01815660139372435
2989552,0.020641687314182616
2989555,0.029239016008454313
2989589,0.016678046004331128
2989598,0.09958144845102364
2989600,0.01962836843924207
2989601,0.01833583245492585
2989603,0.02007454738875366
2989604,0.027203253685964646
2989618,0.031059971965981824
2989619,0.0193400544990741
2989621,0.04214767859735135
2989622,0.020573071178703183
2989624,0.01927989369823595
2989630,0.045048043438074996
2989634,0.030707354437249205
2989653,0.0292781102621026
2989660,0.017869710999520276
2989666,0.016797695927108405
2989682,0.021144853106378144
2989703,0.05740955561552261
2989728,0.016773591697365756
2989730,0.02598391844646637
2989734,0.020573577586554714
2989738,0.019482286944479153
2989740,0.021225321988893854
2989741,0.037561516535705
2989743,0.020401590661452338
2989750,0.029810265171916553
2989753,0.033764999762756195
2989757,0.046590509073220196
2989758,0.022343211082241455
2989763,0.02056075927123947
2989769,0.029467921120213462
2989780,0.017843839913134707
2989783,0.0571084029061832
2989786,0.05839585229114494
2989787,0.043855645245987764
2989788,0.04448598723907116
2989795,0.01671760495991921
2989804,0.017028830714048444
2989805,0.021855407293225708
2989806,0.02923925780956134
2989807,0.020749963129639237
2989813,0.043327331978463876
2989820,0.01715426333362964
2989823,0.045403646316175605
2989827,0.016999797177508505
2989835,0.02119814879690118
2989840,0.06675082276217459
2989848,0.016485002876072425
2989850,0.017483109436021934
2989852,0.03082459861947405
2989855,0.01685940044351426
2989857,0.016804807195598834
2989861,0.019830725230230686
2989870,0.033009446667373536
2989872,0.020059342337553993
2989880,0.02009952834365345
2989881,0.027560844647050026
2989884,0.021880774016163472
2989887,0.07342816048413368
2989888,0.01927965520046658
2989895,0.01926981412656265
2989904,0.03254913139247838
2989916,0.017104534155936307
2989917,0.045662754785220576
2989923,0.017654107893162276
2989935,0.016844065415288222
2989945,0.029568493617467214
2989949,0.049546518256409405
2989953,0.03446953623915677
2989962,0.035857297046367954
2989964,0.018198860055207742
2989968,0.031423168311691015
2989971,0.03545703799753272
2989981,0.04582413411395301
2989982,0.030714883015685982
2989991,0.01775158609498692
2990019,0.029650834969773207
2990027,0.020055795563572162
2990028,0.030666251027983177
2990035,0.029762954928708903
2990036,0.016842138162983356
2990038,0.043536514972623515
2990043,0.016976596876097264
2990046,0.020826635656814956
2990055,0.018342453292491224
2990056,0.017001282574196048
2990059,0.056167721625716344
2990063,0.016652547840167526
2990065,0.061536616587309155
2990075,0.03586396255406755
2990079,0.05237182527539583
2990082,0.04635971694330988
2990090,0.029022895605110458
2990101,0.04815727490515835
2990111,0.032407693085059266
2990113,0.0445489382631862
2990114,0.06752237083133453
2990116,0.02008418983200142
2990118,0.06300229981269867
2990130,0.14543606738062537
2990131,0.019924956453494673
2990132,0.04987090633057759
2990133,0.02888748633459174
2990136,0.7336198080151675
2990144,0.01914789344491261
2990146,0.052581213468070584
2990149,0.021812480821611552
2990151,0.04132429293087385
2990159,0.06459276820706178
2990176,0.01684641733667081
2990178,0.017495998672264798
2990181,0.0214484173963794
2990196,0.865072417316984
2990200,0.8171689973748484
2990202,0.019317195772042633
2990209,0.01900887345454596
2990214,0.02806102655929088
2990233,0.018728185830715522
2990237,0.051040352404254336
2990238,0.028625313897569636
2990239,0.016614982204651726
2990250,0.019276564599917962
2990257,0.016965372370283494
2990266,0.057185087987357594
2990279,0.020412824039189335
2990283,0.04794969947969094
2990288,0.018015711686926623
2990294,0.017926432931368107
2990296,0.020834609577465527
2990305,0.03713060727326136
2990324,0.030875190893903063
2990326,0.020809897613227966
2990328,0.030749758404899526
2990332,0.029456016125701572
2990337,0.04237047468578371
2990339,0.017147015863111337
2990352,0.04181892265138467
2990355,0.018588231772300293
2990358,0.03288251667885211
2990363,0.05586190888124668
2990364,0.05320585875676603
2990371,0.02839581660728712
2990373,0.016725092493909605
2990375,0.019092560220738308
2990379,0.02581003065202993
2990392,0.03395163048794411
2990393,0.03513941835570017
2990402,0.01782666700354399
2990407,0.01704990977298933
2990412,0.019908292129798638
2990415,0.04067777901941498
2990421,0.053187037852570694
2990446,0.01806431479421529
2990447,0.027464678044465004
2990463,0.01796065561312198
2990470,0.017196071835196787
2990471,0.036582668024983764
2990477,0.03224189603240347
2990479,0.030778622195050814
2990480,0.017414638007187903
2990482,0.02724474914868226
2990487,0.017854499978274034
2990493,0.02156645808150546
2990494,0.0395325107785781
2990495,0.030714883015685982
2990511,0.017170271096525004
2990523,0.031798205773776324
2990524,0.016878223310023418
2990531,0.01829519953836204
2990532,0.03440097703171961
2990540,0.07486905624017322
2990543,0.01943549697216828
2990545,0.02923925780956134
2990549,0.27253277858509695
2990557,0.24300891807910155
2990559,0.1365437118978448
2990565,0.29574352763721584
2990567,0.02163123406777377
2990573,0.08346408471993687
2990574,0.01698455480681359
2990582,0.020357214567155765
2990587,0.04723797307278539
2990589,0.020361499700648454
2990613,0.0218421578622175
2990625,0.038110533345846694
2990634,0.027605137521678
2990645,0.03431019168085058
2990648,0.05010010379785957
2990652,0.03274465169388754
2990654,0.04568648254878219
2990657,0.028289020612677435
2990659,0.05618653477078554
2990662,0.02696244592288077
2990676,0.05153415528842976
2990683,0.017148918826539915
2990684,0.016797909600038165
2990689,0.02231571923645757
2990690,0.01714957938338725
2990692,0.01911393433600229
2990698,0.6322118902890863
2990704,0.6357428087896398
2990706,0.6128211256660997
2990719,0.027852222115378984
2990727,0.018368431298454536
2990730,0.036597093416635244
2990731,0.02876093724631996
2990733,0.028858251747922403
2990738,0.03058838865338596
2990739,0.017788080246947793
2990751,0.017894751760352035
2990755,0.020632530370786942
2990761,0.020239630480359486
2990763,0.02072378349147648
2990765,0.016571352965598897
2990772,0.0315267306548822
2990779,0.019704902220512993
2990785,0.0185934868463623
2990786,0.06751070815877533
2990793,0.017824228442961474
2990796,0.01793679940006967
2990807,0.0257635938996169
2990811,0.02923925780956134
2990813,0.02041524666780094
2990820,0.020537396387186387
2990827,0.04239503308940079
2990835,0.055986451125977776
2990842,0.019702203019861003
2990851,0.05319239602422022
2990858,0.0735528223799896
2990859,0.0195092680415141
2990864,0.36812242310240295
2990865,0.016694780729693205
2990869,0.0186986862463946
2990870,0.096781798135613
2990872,0.016898930907090562
2990874,0.07482428718292684
2990882,0.016992153381076357
2990885,0.017121962573877457
2990890,0.019616719810138142
2990899,0.017128685200331638
2990901,0.017100817137693777
2990906,0.04742880217349178
2990909,0.05658050863798971
2990914,0.02204560118555825
2990917,0.020006772966104445
2990925,0.01723921555301897
2990926,0.016700105725675197
2990932,0.03155911815356063
2990936,0.016957618931320237
2990938,0.05121408870331731
2990953,0.11829650918732393
2990957,0.05820677286877018
2990960,0.016931235391748973
2990962,0.0195923938207322
2990965,0.574029579647593
2990974,0.020498331502460963
2990992,0.018701052845363383
2990999,0.034047372080746686
2991002,0.02077092072500557
2991005,0.03922067320898106
2991010,0.033143891190485296
2991013,0.01707005589174353
2991017,0.016858427280861833
2991027,0.019289248684350644
2991028,0.0585393045905648
2991031,0.021973277393570922
2991037,0.01711882199358673
2991040,0.01694612792639569
2991058,0.3323479725822784
2991064,0.020075027459215678
2991070,0.23275382568407482
2991076,0.06802730307695241
2991078,0.2361607907880828
2991080,0.08187605121679002
2991085,0.06143129443701945
2991089,0.032173384134491265
2991091,0.08067277013605595
2991092,0.2454373637788855
2991093,0.019653976893603414
2991097,0.03389387827724283
2991100,0.2780919489417052
2991102,0.016854504040029795
2991104,0.0465648232546949
2991105,0.030482252777943825
2991106,0.039740853066459275
2991108,0.03302282694885519
2991133,0.03263953761126936
2991142,0.03677234383744456
2991153,0.04020801837884406
2991158,0.02148000035402644
2991188,0.018428706206020707
2991191,0.03238770564445263
2991196,0.01791834405402699
2991198,0.028356421673464444
2991200,0.02031137541704879
2991205,0.021878597010520872
2991206,0.05415564728748817
2991209,0.08882195865332962
2991220,0.018918810326896175
2991223,0.01931011006839211
2991226,0.061161891690424006
2991228,0.020776622093864237
2991231,0.041689499909645794
2991237,0.03966162493768016
2991241,0.13518087603596152
2991248,0.029022895605110458
2991256,0.01952211402416062
2991262,0.01831159078812543
2991281,0.028109399535332064
2991283,0.022463273061549632
2991285,0.01863577051864258
2991291,0.021813641516682906
2991293,0.03319878435033164
2991295,0.029881792616619086
2991297,0.03490584975192765
2991299,0.02938013318086246
2991300,0.018589811293128353
2991302,0.20560430951000527
2991308,0.02814143723417634
2991309,0.06058616181321213
2991320,0.016992958108146834
2991325,0.029555276455592642
2991328,0.038297724110691524
2991334,0.029588458441941353
2991344,0.01675475374050835
2991348,0.027381972460433536
2991359,0.020487925132778338
2991360,0.021733941835635928
2991371,0.017849337431371442
2991373,0.024474688996721575
2991376,0.060893880333412295
2991380,0.029865078769228504
2991383,0.03342009759860304
2991384,0.037132490035046054
2991386,0.02046607414923066
2991389,0.043776441138006265
2991393,0.017129344330497166
2991397,0.020465412552923546
2991399,0.02865992337693359
2991404,0.036144647944593634
2991412,0.026915681825760096
2991423,0.018306835347530387
2991424,0.016870772600252673
2991427,0.0392472622462371
2991431,0.03765277853871887
2991432,0.03727750037241478
2991436,0.033920757267266316
2991439,0.017489805211700283
2991440,0.0168356869025481
2991441,0.01773648750811058
2991446,0.017861550876034957
2991452,0.020966550495247437
2991459,0.02749732079549806
2991464,0.026316668877484926
2991475,0.04524271753088865
2991476,0.03395809125814376
2991480,0.019049462178359674
2991490,0.017000040936547032
2991496,0.04064247361473669
2991502,0.028303296328095914
2991520,0.01709353385614766
2991522,0.017216783831523304
2991539,0.06536691283532452
2991550,0.020927932423483522
2991562,0.050388912691137905
2991577,0.0182312856935726
2991584,0.021909354073788863
2991594,0.031029306251791802
2991599,0.02421223029115129
2991602,0.017820598972752268
2991608,0.018997063370097128
2991612,0.03817179114065808
2991634,0.01832174996193385
2991643,0.034738518107606184
2991645,0.9203520900251031
2991650,0.8760144524269196
2991669,0.06652782138862041
2991677,0.019544339946781314
2991678,0.03979424512090004
2991682,0.05018291076949665
2991689,0.019568997802564565
2991695,0.051998161735253914
2991709,0.20903278813461582
2991720,0.03102456499387812
2991724,0.047626287947858004
2991734,0.06975782461146197
2991741,0.031139833450923516
2991747,0.0193242140427133
2991754,0.048528607433662226
2991755,0.019842116493744243
2991763,0.020799712254668395
2991766,0.03467354085149942
2991769,0.01805008666358897
2991775,0.033353678403626304
2991777,0.029896949548742023
2991779,0.027404520302780094
2991785,0.017824714736090968
2991788,0.020422848587283614
2991792,0.13931497973975923
2991797,0.030354101661332376
2991807,0.03313683051096503
2991813,0.03316685462753722
2991826,0.021405930833983858
2991828,0.01849343200889128
2991832,0.02061747895654202
2991842,0.07275713101248753
2991844,0.07507393331528828
2991848,0.017518649329015295
2991861,0.07947647196366148
2991863,0.15248189378007557
2991864,0.020508722936206186
2991865,0.042804062685307315
2991876,0.032194101695406985
2991877,0.028436864375115077
2991884,0.07386140245549241
2991886,0.03298577138386922
2991887,0.027283601601223527
2991890,0.017810625721861248
2991898,0.01922173804500303
2991909,0.04133146253694703
2991911,0.027415162525994807
2991915,0.02923329614770604
2991916,0.03062934247808971
2991918,0.03277914898030718
2991920,0.018166110590333927
2991926,0.05975198171692958
2991928,0.07576769089252329
2991929,0.020103057148026068
2991935,0.020133465543274096
2991938,0.04422192132940202
2991939,0.020472364105753805
2991945,0.03908831114244125
2991951,0.02839799157539643
2991954,0.023020044525341187
2991955,0.019219369760262495
2991956,0.033290662574444796
2991957,0.06074985210769536
2991965,0.02915915793395537
2991972,0.01937389392247567
2991979,0.06777998615574223
2991991,0.03156907298844394
2991992,0.01819365954160565
2991993,0.07771261769047148
2991995,0.02099905494234836
2992015,0.018659507558384927
2992017,0.03438734970763258
2992027,0.08098100890339911
2992029,0.031898396022371135
2992030,0.02032483557809313
2992035,0.027573651237560077
2992037,0.02753881625821567
2992038,0.030419201037851642
2992049,0.04439633521087973
2992052,0.029883824779608947
2992055,0.04194866352401593
2992056,0.26794237659382
2992062,0.05684236032608284
2992064,0.08975718981822334
2992071,0.02908750231283528
2992078,0.03699241397399661
2992080,0.022794395141570067
2992082,0.02044411503751967
2992090,0.02067558722639548
2992096,0.052773727584693966
2992102,0.022049862962368928
2992113,0.017200927442920205
2992116,0.01987654250212301
2992117,0.07433538150450855
2992135,0.018477369541153237
2992145,0.033457259420118526
2992148,0.03318498886270309
2992149,0.02716601297484396
2992159,0.028006084850483982
2992164,0.07976454287603617
2992170,0.017329590083971072
2992173,0.0675943455305083
2992174,0.032418999992368365
2992177,0.04147853362160734
2992184,0.03169268351084411
2992188,0.017022066839461156
2992189,0.026808684167911063
2992190,0.37736639614362366
2992195,0.06382370297446834
2992196,0.3512163341090176
2992198,0.020060433030683358
2992202,0.06380347744527985
2992205,0.35149819424839357
2992207,0.018025320300854998
2992210,0.04209938240914756
2992212,0.3491324812145495
2992213,0.0804217665635652
2992226,0.07473643989841688
2992234,0.32144742680257865
2992236,0.030107256247443433
2992240,0.3487137151424867
2992241,0.0346020832405625
2992243,0.03484099224491854
2992249,0.016899264792632207
2992252,0.03209918432095051
2992260,0.0293431205406019
2992261,0.020611988881347503
2992266,0.032805319803192845
2992276,0.0540481220454374
2992285,0.017225838960047073
2992286,0.02749732079549806
2992294,0.0292781102621026
2992297,0.035699978844635966
2992305,0.01916506130434966
2992320,0.03068272564560258
2992328,0.028910491432267954
2992331,0.07846903081775974
2992332,0.07213029314712217
2992342,0.019134897205398915
2992344,0.01993672659201206
2992350,0.039379009150323385
2992351,0.02373810709733217
2992356,0.02806102655929088
2992358,0.033523598187105805
2992361,0.0285767788304639
2992382,0.020289611829234035
2992404,0.016988955794999726
2992406,0.019824992190277946
2992407,0.021794641119868494
2992411,0.04689118818118028
2992413,0.03925503491188508
2992414,0.017078334920499445
2992421,0.031217695616827423
2992430,0.029365894243058875
2992432,0.0379295900448134
2992434,0.06645229636171134
2992439,0.018665294965215053
2992443,0.04127625551706074
2992447,0.020193492900449424
2992466,0.10228674397099383
2992472,0.0215649003048218
2992474,0.020301755459241545
2992481,0.036776628388327216
2992483,0.016930166829897272
2992490,0.021553429417230204
2992493,0.017981446044442212
2992495,0.016813060812289133
2992496,0.04440202411489585
2992501,0.04384547916434008
2992502,0.01709143891363486
2992503,0.020729933842192638
2992509,0.0292781102621026
2992521,0.028690963733748034
2992525,0.020753752865568513
2992538,0.018301891875669034
2992540,0.02897558901179905
2992544,0.03464144228152146
2992547,0.021872251545940493
2992548,0.02911545533372668
2992549,0.03127361291048122
2992550,0.027361145757984894
2992553,0.028321548625229665
2992564,0.021328526055478372
2992569,0.016984994908997776
